,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
830,0.5488737,2.5090494,1.1198758,-2.2450032,-1.590084,-0.78672487,0.45754302,-1.6400936,1.6968408,0.09892029,-0.41453606,0.6125179,-1.3534018,1.4113536,0.8071173,-0.90783143,-2.030547,1.1759285,-1.3029202,-2.195516,1.7687087,-1.2257969,-0.6187771,0.15987651,-2.5606995,2.1103501,2.3302596,-2.2002838,-2.877886,-0.17155634,-0.2860188,0.16993243,0.30252653,-0.0054918434,2.6814,2.6609604,1.3126745,1.605632,-0.4690657,-0.45982358,-1.0730495,2.7092113,-0.15393564,-0.2277162,1.4793757,-0.5860575,0.7222721,-0.80554765,2.7380223,0.7936521,2.47814,0.18788096,-0.43070486,-0.091712296,2.6820824,-0.5717485,0.7809207,0.501116,0.73023564,-0.03914816,-1.9772376,-2.4189126,-3.9324472,0.29497975,1.8178046,0.3282932,0.8341496,0.071593314,-1.7175561,0.16176124,0.6934783,-1.136962,-0.4955145,2.3849652,-1.7218741,-0.7892582,0.40829754,0.051002357,2.1408885,-1.7181449,0.063972235,0.9462083,1.8938237,0.93938607,0.07655063,-1.4057295,-1.0033523,-0.8176926,-2.6112027,-1.993228,0.33885437,0.18103123,0.14847007,2.9587424,3.2591412,-1.2152963,0.60005784,0.047604986,-0.59179246,-2.8915634,-1.9416813,0.42300695,1.6679094,0.8016302,1.2159288,-0.95051724,0.43711653,1.9769641,-1.1637284,2.7939787,-0.22349451,-3.4708338,-0.8263676,1.6176794,0.0754119,-0.21313997,-1.101995,-1.0535544,-2.5015385,-1.2066565,0.083774135,-2.5727193,1.2406837,-1.1538436,0.44055352,-0.47788715,-2.3893685,0.021387229,-1.1162405,1.6894412,1.359063,2.1919446,-1.3098891,1.7760489,1.5520023,1.8592714,1.0972658,1.0311269,-3.4990218,-1.9340594,1.4155983,-0.47467744,-0.72742957,1.4344821,1.8132453,-1.122466,0.40151584,1.3636298,2.0778959,-0.20570818,2.0237675,-0.36476552,0.41132236,0.14111805,-1.4703287,1.0490837,2.5862849,0.5896826,-0.5529055,0.45422748,0.64339906,-1.2691501,1.1508757,-2.587592,0.75234807,3.3402865,-0.46111453,-0.20146818,0.84588164,0.36818978,-0.4369517,2.5532167,-0.6013648,-0.3517321,1.1919281,-0.98279405,2.4250913,1.19029,0.13326824,1.5913917,0.5436602,1.2811139,1.3213743,-0.8505216,-2.1734009,3.2509766,0.51345795,1.1964973,1.2645513,-1.4108205,-1.3631569,1.8442053,-0.121717,0.5240006,0.40857714,-1.741121,-1.5039352,2.2251341,-1.449323,-0.07979599
689,0.19501188,-2.096703,0.6487303,2.1507351,-0.22007954,-1.8246391,-0.044679455,0.021846382,0.42184016,-0.2564987,-3.0660748,3.5268269,3.1794922,-0.20509483,2.9729085,-0.21858372,-0.37234145,-3.5877535,-1.0043404,-0.05044557,-0.9093563,-1.9754318,2.7541142,0.67457974,-1.601552,-1.6620466,-1.8596792,0.64144033,1.2254732,-1.6965859,0.7940147,1.6500958,0.74445915,1.832732,1.9351923,0.6864127,-0.40334928,0.9431655,3.4680507,1.3907994,1.0361421,1.8729091,-1.9409994,0.19594352,1.4452643,0.008973245,-2.2122939,-0.8886032,-1.1367459,2.0037537,0.57734144,0.11362516,-0.9496831,-1.0410529,0.5243094,1.4607694,-4.2599382,-0.96032727,2.059343,0.14488843,0.47106814,0.56854343,0.8765095,-2.7611265,-3.2193778,1.7041781,-3.1030638,-0.6439807,1.0880469,-2.6916046,-1.5184393,1.5448378,1.12016,-2.1084971,0.023228042,-4.3655777,1.758723,0.03620033,1.7199858,0.71079874,2.056071,1.2350004,-1.4790564,0.928746,6.7443266,-1.1976383,2.1695662,1.5933357,-1.3947628,-2.5856326,-4.55182,0.8124025,0.19014692,0.74342304,-0.18434604,-2.1648262,0.9159413,1.7434456,-0.3586146,-2.0669308,-2.6262817,-1.4470267,1.2656608,-0.01992001,0.62231976,1.0071607,-1.6518261,1.6415603,-2.070809,-4.1765175,-0.30685404,-0.587614,-0.6964121,-3.9191425,2.0055313,-3.3944619,3.4318242,1.3594208,2.631,-1.0955995,-2.010565,0.82585144,0.13661896,1.7757787,1.1078966,-0.9588202,-2.1016386,0.14122754,-0.9336742,1.2709051,-0.85293746,0.13140972,-2.830159,1.3092653,1.5270039,-1.0995837,2.4882467,-0.5711115,1.4196508,1.2120955,0.9353176,-2.5198467,3.4792497,-0.98758495,-1.9936306,-1.5577798,-2.900012,-0.6025556,-0.8316166,-1.9978548,-0.0481645,-1.7942157,-1.909215,0.0063835518,3.4771452,2.9705203,-0.5500489,4.5744123,-3.9375753,-1.4073237,-0.6450854,3.0632565,-0.04317382,-0.03269528,-1.2932026,4.8457494,-0.54379284,-2.1874728,0.059011143,0.77812046,-0.25235027,1.093057,-0.33681935,-0.72405845,-2.4475102,1.1416469,3.2891662,1.5751414,0.6053061,2.7433827,-0.65305483,0.2861023,0.67735505,1.4681053,2.1956532,-1.2061584,-0.56748754,-1.668075,0.021573069,0.73136914,-0.059322454,1.4430144,1.7408332,-0.10483529,2.1867855,-0.45469388,-3.4754448,-2.730261,-2.0411441,2.0642598
507,0.52070504,-0.7321401,0.060640488,2.5619273,-2.9565094,-2.5921516,0.3091062,2.4241102,0.3656074,-0.42170352,0.59189314,0.5406732,0.5159456,-0.13570225,-0.66450334,-0.9003338,-0.26987928,3.7577653,2.0453665,-1.0292801,-2.2477002,-0.13983878,0.022062488,-0.8237431,-0.6494536,-1.4930909,-1.37924,0.79732364,0.68309283,1.796838,-1.3809158,1.0748067,-0.31799373,-0.22997229,-0.87532467,0.8270666,-0.5272319,-1.8898138,-2.5998547,-0.8576308,0.95274025,1.2660211,0.5782288,2.306252,-2.6066434,1.3539938,-1.7997993,-3.0695956,-0.1380377,-0.28327614,-1.7672266,4.065726,-1.474323,-0.34205383,3.2310112,1.6029485,-2.5805423,-0.9655301,-2.2161882,-3.0302744,-0.99026924,1.1185489,1.1318973,1.81021,-1.7896403,-0.38471258,-0.33634707,-0.25026307,0.84361243,0.52131855,-0.55315083,-1.5252706,1.6596814,0.18219408,0.5924703,-0.54817,1.805798,0.60613406,-1.166347,-0.9712289,-1.427001,-2.4575224,-4.2212796,1.967235,-0.33561876,1.1526304,1.9277055,-3.4375124,0.15831587,1.7896996,1.9489158,-1.2053165,-0.49622193,1.0326328,1.8136685,0.56884205,-0.7073116,0.10371542,0.34717926,-1.5857193,0.9870181,0.07416677,2.856551,-1.504967,-1.0178311,1.7231537,1.4905093,0.36119136,-0.81509984,-0.74265975,-1.0201105,-0.08516935,1.4078386,1.9235605,1.0037117,-2.6058307,1.314762,-0.7241287,-1.7238786,1.4254966,0.9342293,-1.0343963,1.8468581,-2.0845754,2.8135033,-0.22275423,1.6069528,0.7918104,0.4442272,-0.16518903,1.5292474,0.622684,-1.453409,-0.5734568,1.4638417,-2.3906524,-2.7316675,-1.1584749,1.2965746,-1.4737206,-1.6320887,0.35923606,-2.2284386,2.0680714,-0.9340732,-0.205331,3.3830557,-0.42242733,1.5922196,0.8142044,0.668925,-2.7672327,1.5577828,-0.81202877,-3.4223776,0.058749687,1.2992299,-2.222631,-2.1871333,1.7610468,-3.4094229,-0.92847556,0.036529884,0.91002846,2.389649,1.5507517,-0.08182608,2.1246927,0.12491143,2.392209,-0.66072506,-3.092347,-1.5035486,-1.0896186,3.7855241,0.32079092,-1.2578411,1.2655503,-0.14690796,1.8764675,-2.7335112,-0.66421,0.9079659,-0.37936622,1.3378255,1.4586993,2.1442878,-0.79727185,2.0524924,0.18900532,0.9196609,-0.45238116,-1.5894438,0.5453694,0.33905923,-0.93450594,0.20086724,-0.9907834,-1.2719773,1.1451148
819,1.528864,0.51083255,0.4868296,-1.7817597,1.9298021,2.2656112,-0.12902169,3.635472,-0.40632144,-0.16902292,3.2334182,-0.7644003,-3.1665244,-1.6702521,-0.23468396,-3.6966283,-0.07591199,0.47140372,-0.005856298,0.4258816,-1.4727079,-3.0562446,-0.18817256,3.2227166,0.17798421,-1.1330096,-1.8567393,-0.07762348,-0.31630605,2.3120751,0.4103561,-1.1752954,3.5529637,2.5442276,0.20137098,-0.5365697,3.087736,-1.3317701,-1.0410086,-3.7457266,1.6347313,-0.078177445,1.7702602,1.9808344,-1.6909659,-2.53928,1.138824,1.3787425,2.439046,2.0745409,1.8779408,2.4158468,1.2565368,3.1595714,-0.45708406,-2.4109561,0.13056226,-0.93957746,3.032414,-0.9239371,3.7721875,0.02757579,0.542556,-0.13456821,-0.4304217,2.3727608,-2.0682464,0.8309579,3.1074197,-0.60955733,1.4904479,1.7717204,0.11115488,0.8777127,0.22128476,1.3784317,0.98857653,-4.1288404,1.9364495,-0.04188509,-1.0284004,-1.0487767,0.27685085,2.9020157,-0.5773907,0.10082127,-0.027398983,2.4707649,-2.1264086,0.3819256,-0.7061208,1.4393002,0.6013805,-0.24815728,-0.20362633,-4.3742766,2.0398436,0.8393782,0.8394955,-2.81065,0.30533072,2.2377636,-0.05647414,0.5808812,-0.088542685,-1.218512,0.25139278,-1.5163205,0.40652096,-2.9874084,-2.0072439,-3.335507,-0.16564995,2.549834,-2.6867564,1.4661413,0.58267456,3.6604333,3.6013243,-0.5907849,1.898706,1.5527269,0.54503006,0.3034096,0.80229026,1.0329468,-1.4179095,0.46713528,1.1883968,-0.54718065,-1.1679026,1.0718522,3.1436977,0.56206775,2.2402635,-0.6892876,0.012209254,0.36116984,-0.6083456,-0.45386788,-0.47068042,0.17679596,-0.43688747,2.230425,-0.23437388,-0.87252295,-1.5081828,1.4455563,1.6625732,0.35659957,4.130011,3.618082,2.2532241,2.2425973,-0.90390867,-0.14178981,-0.05049712,1.0577317,-1.0965734,-3.3002279,-0.48946398,0.68085593,1.7343814,-0.010632176,2.9847186,0.8404901,-2.7064805,3.8498533,0.62175465,-0.31188378,-0.33096817,1.467463,-0.49894568,-1.2353142,0.12547229,1.2061212,-1.8631359,0.42753026,-1.8693308,0.7192474,-0.38317385,-2.985916,0.77740616,0.0523372,-1.0703303,2.6313477,-1.0416636,-1.2621706,-3.9220119,0.19906248,-2.2991028,0.9718221,1.5667561,1.4958344,3.0728955,0.14124653,2.204082,0.38927504,-2.8422546,-1.0552889
590,0.6400869,1.9149625,2.4932616,1.9071743,-0.8695546,1.1357862,-3.06328,-2.147044,0.34414607,-0.68235725,1.1399541,-0.7370556,-2.462048,0.36726373,2.4019032,-1.5605391,3.5152805,-1.5652934,-0.45697016,1.030884,-1.431571,-1.0524571,-2.3993273,-1.7590398,-0.7659384,-0.3305697,-0.78353935,-0.21145304,0.0061369524,2.1258495,-0.48050806,-2.4293737,-0.13004793,-0.343685,-1.3650817,1.5567901,0.2833791,-0.8733348,-0.6673806,-0.62779105,-1.4449127,0.46515712,-2.1477423,-2.4547389,0.7283065,-0.2880462,0.38710746,-0.60293996,1.0656812,0.22519265,-1.6637647,2.9001923,2.2781165,1.3620344,-0.6646363,-0.7464415,-0.3395423,-2.2714715,-3.981326,-1.2888671,0.774932,0.14177933,0.8908742,0.95840263,-0.568733,-0.9305774,1.1533078,0.37765947,-2.1408727,2.4691925,-0.58360106,0.259238,-0.70337135,-1.3218683,-2.749958,-0.13801911,-1.6655104,1.9015783,2.2054226,0.77893364,0.15519372,-1.7608826,1.1506226,-0.8994046,0.2950184,-0.6825652,-1.3109549,0.7151726,0.40015563,0.9001785,1.5039182,-0.54544395,-0.36119974,0.91560644,0.2373767,-0.510969,2.0096498,0.3826195,2.5243409,-0.09979097,0.16506451,-0.7167569,-0.5257835,-1.1959112,0.28498015,0.28785113,-1.0704238,-0.6023641,-1.0474765,0.31644133,-2.6610835,1.6139656,-3.0183942,0.05375878,1.162242,1.2583551,-0.30129948,-3.1613061,-2.9250116,-1.0492426,-1.1097217,0.5597213,-3.3446088,1.680057,2.0665553,-2.5658927,-3.4867582,-1.7845591,0.9680431,-0.026949894,-1.991308,3.460249,-0.01624959,-2.1319811,-1.2722262,-3.6939688,-1.8333328,-2.4938188,-1.1845894,0.30130565,0.12642297,-0.19926538,-1.1009278,-0.46555442,-1.5077704,3.5189934,-1.2430787,-1.7949188,0.3809196,-1.8155656,-0.18296544,1.1418463,-0.80263466,0.9974127,-1.5927433,-2.4916005,0.64536035,0.9117478,1.7698791,-2.865983,-3.4062638,1.0981022,1.0669048,1.2267606,-0.61510843,-0.50239104,2.5070086,-2.8432717,-2.1235912,-0.5869286,0.40538707,-2.1819313,0.54614276,0.578449,-0.21002932,1.4686792,0.6548214,0.86877716,0.33494073,-0.50950795,1.6305274,-1.7136117,-1.5886782,-2.8300827,1.2288852,2.702787,0.30525345,-2.2287939,-0.06712772,1.0132064,-2.2734847,-0.48383325,-2.2401443,-0.4625845,2.612834,0.71785814,2.1366074,-3.6987705,-0.094662406,1.8923553
90,0.90279955,-2.7515702,2.2387445,2.75046,0.5011499,0.2452232,0.34826788,-1.1849915,0.26629406,1.2572215,1.1905445,-1.8262104,-0.51638556,2.0163927,0.7846799,1.0126914,0.92477864,-1.5026656,-0.65204984,0.7832306,0.4708456,2.2323608,-0.55744547,-0.088614784,-1.0591098,-2.6063778,2.180954,-0.904023,-1.9818039,1.3924096,-0.35705554,-1.0804999,-2.0929637,1.2180542,0.14945336,0.18360302,5.767055,-0.086310506,-1.9490156,-0.3991937,-1.6754012,-0.5993412,-0.17616828,-2.1115355,-0.8051476,3.4798949,2.3206434,-1.3113067,-0.7621306,1.238894,0.41048816,-2.62694,-0.7719906,1.2764094,-0.5025331,-0.2165712,1.650423,-1.1673913,-2.4627147,-0.41586378,0.32622468,-0.5480212,-2.5619292,-0.14252311,-1.6090918,0.33238676,0.8743127,-0.78626925,0.045727417,0.88019574,1.4424561,2.639895,2.749064,-0.34378457,-0.57223475,-1.8543781,2.2151191,1.0084244,2.3259094,-7.1653856e-05,1.8516979,-0.90213764,-0.9817941,2.8293839,-1.1760961,-0.25992218,-1.4401652,-0.57926583,-1.024252,-1.4694574,-2.1191323,-0.6498763,0.2782855,0.83587164,0.26780114,-0.5155397,2.6549084,-0.13085258,-5.0565753,-1.0348476,0.6592876,0.58795923,0.8364949,-0.5031247,3.2737417,2.0957735,1.0617257,0.83445865,-1.6619368,-0.118096635,-1.0313709,0.99479544,-0.7363658,-1.1744901,0.50580275,3.7557244,2.206002,3.034637,2.273781,1.0487438,0.33363673,-0.14676437,-1.2085674,0.2963459,1.1348933,2.5871131,-1.0283753,1.6449636,-3.063708,-0.22578046,-1.1785227,-0.5536172,3.0300987,1.6127256,-2.3682854,-0.64851665,3.1680012,-1.8556895,0.052652247,0.37326944,-0.5531855,-0.10814498,-0.79655343,-3.7214146,0.61495304,-1.9089515,0.83584785,2.5632546,0.0408917,2.313268,2.552973,0.75893265,1.4493402,-0.2675335,-1.7711364,0.77097726,2.024732,-1.3957824,-0.7328594,-0.3969255,-0.7949422,-0.5943568,-1.4495401,1.1243391,-1.360332,2.4051962,-1.1087933,-0.8522044,-2.0941951,-1.3134652,-0.70134115,1.9959109,-1.0135316,-0.34118026,-2.0210166,-1.5075165,-1.530452,2.820746,-0.22270744,0.09361189,0.21295813,-1.1196901,1.0501305,-0.3858463,0.008733779,1.6458272,0.23620026,-1.7435441,-0.30452448,1.3052746,-0.14045554,-0.23218311,-1.2602986,0.7851754,-2.6199472,-1.2096746,-0.9402264,-1.1339968,-0.58905554,1.2465425
477,0.042331062,-0.557624,0.9472385,-0.47928408,1.3584616,-1.7021302,-0.6092191,-0.7213127,-1.942135,-0.9078533,0.78568953,2.0509923,-0.5904215,-1.7393184,-1.5209862,1.0072362,0.1434613,2.5210102,0.837178,-2.0934336,1.1247007,-0.36860862,-0.3073404,-1.1606237,1.4402392,0.45690233,1.0326656,-0.1853767,0.63818306,1.6181359,2.185037,2.1809196,1.1442742,-0.2517158,-1.2677399,-0.5909467,-0.83580405,2.342732,-1.9851182,1.13474,1.5569886,0.51324785,0.35529953,2.862885,-1.2402593,-2.2486644,-0.8963009,0.30254826,-1.010242,-1.875083,-1.0776814,-1.1126486,-3.1100824,-1.0199199,-1.0251486,-3.2246249,0.72778416,0.3553636,-0.9935233,2.0933294,-3.6062925,0.672448,0.37928715,1.4956943,-0.20631209,1.535984,2.9284673,-1.2867873,2.078181,-2.336159,-1.299316,1.1840191,1.8172194,-2.174651,2.078582,1.0783324,-0.6106465,0.64307,1.552491,-2.00231,0.7436507,0.9681377,-1.6675192,-1.42235,0.238799,-0.41554686,-0.31620136,0.6620069,1.445658,-1.7881585,2.2335346,-1.6278834,0.81746256,-2.9849153,-0.6778326,-1.9388372,-0.25559253,-2.2582598,3.1818285,-0.35525736,2.6047099,-1.2544553,0.8342905,0.18091868,3.061521,3.3632078,-3.8509605,-3.416448,-0.3240285,-0.874736,-1.4342798,1.0323263,-2.4940476,2.711582,0.2207121,0.85105085,0.5082634,0.71364474,1.32811,-0.47757736,0.65897036,-1.8022239,-0.92187446,-1.8884672,-0.5525126,-0.7610142,-0.90992075,-0.47797492,-1.5793483,0.24121724,-0.40086064,1.176136,-0.73078346,-0.8997636,-0.11510629,-1.9186202,-0.4853938,3.0102565,-3.3008404,1.7883049,-1.9464943,-2.0326061,-1.3973489,-2.2298577,-2.0263689,-0.5695477,2.8621154,-0.23374513,-1.1206589,1.180236,2.3161986,-0.63423204,0.33241308,-2.6948245,3.716695,1.484176,-1.5522468,-0.23680823,0.6698614,-1.1360663,-1.3036505,1.8649879,1.9403895,0.37324923,2.6041174,-1.0007374,-1.2124467,2.7332869,1.526215,2.9144566,3.8198006,-0.5813174,-0.42193437,-0.027913572,0.90629476,-2.3858056,-0.6840749,0.6043866,2.056514,1.650653,0.41345933,2.306016,-0.61838347,0.5053793,-1.642591,1.9983417,-0.31983382,2.219668,0.7832188,-0.8628689,1.1882138,-0.16635226,0.57298315,-2.2035866,0.8777319,0.06483409,-0.9498993,-0.50464433,-2.41244,2.6588907
801,-1.5867336,0.27034822,-0.54320556,1.5910748,-1.3214417,-0.19053891,-1.6245955,-3.002896,-0.5591293,-0.13247491,0.21494481,0.8806073,1.2418929,-2.0030484,2.7574656,-2.1432347,1.3160865,2.0393052,-0.953314,-1.3317356,0.3755359,0.02385899,0.95334715,0.099568255,1.3095657,0.9029095,-0.70753336,-1.6845198,-0.71858346,-3.3885624,-1.1190863,-0.29016462,1.1831831,0.2990978,1.5372013,-1.4962736,1.6528313,0.7976858,0.3983147,0.44690016,0.047874086,-1.5517659,0.36956313,-3.0130873,-0.5443278,1.0570424,-1.9829648,-0.87172747,0.53694916,0.8240172,0.4653292,0.6840078,1.1774426,-1.0327849,3.2930548,-3.5326653,-1.070052,-2.622083,1.6305695,-1.1574761,1.6868312,0.88513714,-1.8152902,-2.2251492,-1.301788,1.7654576,1.1982764,1.822878,1.986903,-0.4019568,-1.8735733,2.4802969,-1.0372107,-2.344401,0.27777252,-2.7271383,0.058719702,-1.266451,-0.24553095,-1.804228,1.2451055,0.03887467,0.8993824,-1.6690079,-4.081228,-0.824317,0.19300793,1.9904736,-0.42004517,-1.0468,3.0345867,-1.157142,-2.3968074,1.3419799,0.05933226,0.34149322,0.68624365,1.8693724,0.06488249,1.3932649,-0.37065926,-0.5332271,0.878803,-1.0605601,-0.06856229,2.7210171,-1.1098595,0.31914052,-1.1351949,-0.8684096,0.6852262,-2.5556834,0.43394095,0.07308182,-1.6133146,1.2205273,-1.611217,0.3582767,3.011234,-0.81502837,-1.9380506,0.43119124,0.4511345,0.4293696,-4.0186224,3.003422,-0.9094057,-0.55535764,-1.3945966,-1.1420574,1.7610651,1.8151218,0.8680974,-0.9709475,2.2316098,2.959299,2.0357275,-2.0003633,-0.3396846,-2.6340647,1.4564372,2.7174764,0.69258296,2.1078835,-1.1102129,-2.9250138,1.4544797,-0.031004712,-1.1306679,-0.5178769,0.116623566,0.2814843,-0.90209013,1.9137604,-0.45723617,-1.6645532,0.4648866,-2.3889005,-0.55011076,0.8311088,2.8528545,-1.951719,1.8022923,0.009882395,0.46731377,-0.3816623,-3.1408231,0.5827681,0.9600794,0.7881492,0.31568202,0.38543582,-1.8807261,0.53078955,-0.21412937,0.66340446,3.9003642,1.0347253,-1.6750242,-1.1882117,-1.5288229,-0.4669221,-1.7995157,-1.4492506,-1.643672,2.7130063,1.5740515,-0.011449127,2.097828,-0.62403655,-0.056639176,1.4910363,-0.83380467,0.7481755,0.35785836,-1.0687814,1.2152364,0.07696542,-1.0138029,0.82496715
276,1.0773064,-0.18257666,1.351222,0.55495244,-2.665948,-1.7114595,1.4188064,1.378241,-0.025884585,0.1214169,0.6489962,-2.3258884,0.5879991,3.6935515,-1.1519206,-1.3173153,1.9342661,1.5398587,-0.23922312,-2.7000816,0.941118,-0.9389401,-0.0076636015,0.9748684,-0.48957464,-3.7562265,0.31213012,-1.2924321,1.0273261,3.8535368,0.4873834,-3.7797964,0.19150268,-4.050066,0.8037113,3.4272296,-2.5628386,-0.07312054,-1.0711792,-0.9708517,0.16801451,0.4592692,-2.044188,-0.62420714,-1.631264,0.6726378,1.9873012,1.6776853,-0.46903786,0.48762158,-0.9488836,1.6975492,1.5668056,0.11150626,-0.018228108,2.6270726,-0.3768094,0.992105,1.3061315,0.3924716,0.46535584,1.3745918,1.1609362,2.497052,-1.303997,0.18920006,-0.504024,0.71389174,1.8592806,0.5298624,-0.7059921,1.570986,1.9800723,0.18691686,1.0229702,2.0743449,-0.090835266,0.6075422,3.6407616,1.9369801,-3.2420542,-0.0004920947,-3.2116468,-1.3888519,0.64523745,-1.3799648,0.5495964,0.8831161,2.313063,1.2399964,4.8896084,-1.6600665,3.0448978,-1.0717821,0.7746902,0.79242325,1.6218884,2.0726786,0.7848016,0.28427386,-2.1234539,2.5514302,-2.3431044,-1.6079276,2.0422554,2.0027156,1.6935034,1.5860614,4.058031,-2.490999,-0.5138023,2.7640467,-0.047414254,-0.9006619,-1.8950579,-0.6851064,-3.5040343,-0.19480279,0.48601222,0.51970536,-0.66898215,1.2341591,-3.6876621,1.0740445,-4.150863,-2.0012321,0.09229145,1.8290406,0.2078871,1.2137532,1.8635808,-2.0928702,-1.7268872,-0.8008347,2.0674443,-0.5850936,-4.1240892,-4.140081,-0.34176862,-1.7637382,-0.9982417,0.48365173,-0.75851387,0.14432538,0.94855905,1.8656006,-0.78500414,0.4563469,-0.79051095,-1.6337284,0.344067,0.25506574,-0.014812772,0.40610403,-2.0203278,4.532417,1.1258647,-0.48400486,-3.0063865,-1.4660736,3.9900765,-3.4329727,0.99594057,-1.0674572,2.2076068,-0.9188171,1.4446999,1.9881788,0.42451832,1.97274,-0.510821,-1.6982019,-1.5695164,1.5697358,0.44313708,1.377016,-1.9257369,1.5785049,2.968433,0.14408895,0.21974555,1.313893,1.7202332,1.073915,-1.0321733,1.343675,1.7518556,0.8832638,1.6632104,-2.1607513,0.09105975,-0.025546985,0.8440598,-3.1455417,1.2993459,2.517606,-0.8353638,-2.4867513,-1.3584795,-0.059051186
638,1.173293,-2.2478294,0.22511068,3.5310287,0.6864504,0.8849904,-0.5675378,-2.4313307,0.058038503,-0.4759401,1.5752645,-2.2304668,-1.893319,0.78725255,0.93522084,-0.5503864,-0.35155594,-3.0814433,-0.9992074,-0.20792356,1.40415,0.010514022,1.568203,-1.8433093,1.2823024,-0.23348308,0.44717467,1.5537978,-2.658466,1.2320551,1.4481024,1.2759436,1.8035798,-2.401777,-0.2309612,1.7548984,-0.95241314,2.451757,0.6358304,-0.30658537,0.16996954,-0.56364363,-0.94694954,-0.23710504,-0.051919844,2.9772913,-0.49772426,-1.5017844,0.9527111,0.30591005,2.0644896,0.8031233,0.895323,-0.05347457,-0.5250242,0.490694,-0.3303961,1.5279819,-1.2470746,0.7400199,0.6964415,-0.80557203,1.3720666,-1.0055627,-2.270098,3.0030622,-0.15724391,1.665534,-1.9571451,-0.65830785,-0.85167146,1.8568233,-0.12095597,-1.6816713,1.5023924,-0.90891576,2.0574198,0.30114663,1.5067668,0.76604736,2.1617439,-0.56298834,-0.4427482,0.995042,0.30569002,2.4185047,0.7145966,0.052604005,-0.90983313,0.6682571,0.79739976,0.4183636,-1.1838577,2.1712906,-0.79467124,0.8554633,-0.1439293,-0.48859954,-0.5422232,-1.1714528,2.2336316,2.9101102,-1.700093,1.3227881,-0.16355471,-1.0363005,-0.013461343,-0.2650646,-1.6483425,-0.51564336,-1.2987145,0.64686596,0.41033325,0.099885,-0.24235928,0.7980073,-0.12608212,-2.1423419,1.134918,1.7402047,0.7514558,-0.76781905,-0.8361944,-1.196121,-0.49688098,0.2785858,-1.984658,2.2161648,1.0971411,-1.6311443,0.48005396,-0.35965914,0.64446974,0.30556518,0.9526691,1.4049351,-1.8099347,-0.4084946,0.7719308,-0.7896499,-0.05369118,-0.49635038,-1.2452928,0.6726628,2.010776,0.76268464,2.6775255,1.2251396,-0.28120968,0.94268376,-0.29791284,0.68458927,-1.4997762,0.008204687,0.4919755,-0.73940295,1.9093957,-1.2022725,-0.24170691,-1.43935,-2.0514581,1.5089836,-0.6585742,-2.1423464,-0.57044023,-0.12885998,1.9032376,-0.25039887,0.7509627,0.6618226,-0.3454123,-0.29228806,1.525094,-1.7012293,-0.88191354,0.78114873,0.0050381557,-1.0636452,1.6170223,0.045439813,-0.031589385,-1.3002964,-0.4593096,1.360392,-0.7979568,-0.10855949,0.47352585,-0.7868809,-2.2825015,1.0601177,0.15661775,-1.967598,-0.16044292,-0.21860583,2.1484692,-2.8728673,-0.28813082,-1.0051812,0.47692022,2.4726021
